id,rank,word,lemma,pos,pos_long,english_definition,frequency,sum_frequency,coca_spoken_freq,coca_fiction_freq,coca_magazines_freq,coca_newspapers_freq,sat,gre
75977,75977,cerebellopontine,cerebellopontine,jj,adjective,,39,393735590,0,0,0,0,FALSE,FALSE
75978,75978,ephedrine,ephedrine,jj,adjective,,39,393735629,0,0,0,0,FALSE,FALSE
75979,75979,gillnets,gillnet,nn2,noun,,39,393735668,0,0,0,0,FALSE,FALSE
75980,75980,dali,dal,nn2,noun,,39,393735707,0,0,0,0,FALSE,FALSE
75981,75981,planetaria,planetarium,nn2,noun,,39,393735746,0,0,0,0,FALSE,FALSE
75982,75982,delegative,delegative,jj,adjective,,39,393735785,0,0,0,0,FALSE,FALSE
75983,75983,moiety,moiety,nn1,noun,,39,393735824,0,0,0,0,FALSE,FALSE
75984,75984,echinoderms,echinoderm,nn2,noun,,39,393735863,0,0,0,0,FALSE,FALSE
75985,75985,mesoscopic,mesoscopic,jj,adjective,,39,393735902,0,0,0,0,FALSE,FALSE
75986,75986,otoacoustic,otoacoustic,jj,adjective,,39,393735941,0,0,0,0,FALSE,FALSE
75987,75987,gages,gage,nn2,noun,,39,393735980,0,0,0,0,FALSE,FALSE
75988,75988,pastured,pastured,jj,adjective,,39,393736019,0,0,0,0,FALSE,FALSE
75989,75989,self-fulfillment,self-fulfillment,jj,adjective,,39,393736058,0,0,0,0,FALSE,FALSE
75990,75990,finite-element,finite-element,jj,adjective,,39,393736097,0,0,0,0,FALSE,FALSE
75991,75991,macrophytes,macrophyte,nn2,noun,,39,393736136,0,0,0,0,FALSE,FALSE
75992,75992,parasitoids,parasitoid,nn2,noun,,39,393736175,0,0,0,0,FALSE,FALSE
75993,75993,photodetector,photodetector,nn1,noun,,39,393736214,0,0,0,0,FALSE,FALSE
75994,75994,cross-linguistic,cross-linguistic,jj,adjective,,39,393736253,0,0,0,0,FALSE,FALSE
75995,75995,parent-reported,parent-reported,jj,adjective,,39,393736292,0,0,0,0,FALSE,FALSE
75996,75996,bloodborne,bloodborne,jj,adjective,,39,393736331,0,0,0,0,FALSE,FALSE
75997,75997,hyperfine,hyperfine,jj,adjective,,39,393736370,0,0,0,0,FALSE,FALSE
75998,75998,midlatitude,midlatitude,nn1,noun,,39,393736409,0,0,0,0,FALSE,FALSE
75999,75999,attitude-behavior,attitude-behavior,jj,adjective,,39,393736448,0,0,0,0,FALSE,FALSE
76000,76000,overclocking,overclocking,nn1,noun,,39,393736487,0,0,0,0,FALSE,FALSE
76001,76001,parthenogenetic,parthenogenetic,jj,adjective,,39,393736526,0,0,0,0,FALSE,FALSE
76002,76002,reciprocated,reciprocated,jj,adjective,,39,393736565,0,0,0,0,FALSE,FALSE
76003,76003,corporative,corporative,jj,adjective,,39,393736604,0,0,0,0,FALSE,FALSE
76004,76004,epitopes,epitope,nn2,noun,,39,393736643,0,0,0,0,FALSE,FALSE
76005,76005,pre-oedipal,pre-oedipal,jj,adjective,,39,393736682,0,0,0,0,FALSE,FALSE
76006,76006,blacklight,blacklight,nn1,noun,,39,393736721,0,0,0,0,FALSE,FALSE
76007,76007,highlife,highlife,nn1,noun,,39,393736760,0,0,0,0,FALSE,FALSE
76008,76008,buy-sell,buy-sell,jj,adjective,,39,393736799,0,0,0,0,FALSE,FALSE
76009,76009,dahomean,dahomean,jj,adjective,,39,393736838,0,0,0,0,FALSE,FALSE
76010,76010,permittees,permittee,nn2,noun,,39,393736877,0,0,0,0,FALSE,FALSE
76011,76011,brideprice,brideprice,nn1,noun,,39,393736916,0,0,0,0,FALSE,FALSE
76012,76012,monkeypox,monkeypox,nn1,noun,,39,393736955,0,0,0,0,FALSE,FALSE
76013,76013,counselors-in-training,counselor-in-training,nn2,noun,,39,393736994,0,0,0,0,FALSE,FALSE
76014,76014,antifouling,antifouling,jj,adjective,,39,393737033,0,0,0,0,FALSE,FALSE
76015,76015,noninstrumental,noninstrumental,jj,adjective,,39,393737072,0,0,0,0,FALSE,FALSE
76016,76016,nonprimary,nonprimary,jj,adjective,,39,393737111,0,0,0,0,FALSE,FALSE
76017,76017,intratympanic,intratympanic,jj,adjective,,39,393737150,0,0,0,0,FALSE,FALSE
76018,76018,postsocialist,postsocialist,jj,adjective,,39,393737189,0,0,0,0,FALSE,FALSE
76019,76019,antinoise,antinoise,jj,adjective,,39,393737228,0,0,0,0,FALSE,FALSE
76020,76020,left-ventricular,left-ventricular,jj,adjective,,39,393737267,0,0,0,0,FALSE,FALSE
76021,76021,driftnets,driftnet,nn2,noun,,39,393737306,0,0,0,0,FALSE,FALSE
76022,76022,flivver,flivver,nn1,noun,,39,393737345,0,0,0,0,FALSE,FALSE
76023,76023,noncommunity,noncommunity,jj,adjective,,39,393737384,0,0,0,0,FALSE,FALSE
76024,76024,self-modeling,self-modeling,nn1,noun,,39,393737423,0,0,0,0,FALSE,FALSE
76025,76025,antihydrogen,antihydrogen,nn1,noun,,39,393737462,0,0,0,0,FALSE,FALSE
76026,76026,datastream,datastream,nn1,noun,,39,393737501,0,0,0,0,FALSE,FALSE
76027,76027,extrahepatic,extrahepatic,jj,adjective,,39,393737540,0,0,0,0,FALSE,FALSE
76028,76028,re-exports,re-export,nn2,noun,,39,393737579,0,0,0,0,FALSE,FALSE
76029,76029,oldest-old,oldest-old,jj,adjective,,39,393737618,0,0,0,0,FALSE,FALSE
76030,76030,bluetongue,bluetongue,nn1,noun,,39,393737657,0,0,0,0,FALSE,FALSE
76031,76031,turbolift,turbolift,nn1,noun,,39,393737696,0,0,0,0,FALSE,FALSE
76032,76032,other-race,other-race,jj,adjective,,39,393737735,0,0,0,0,FALSE,FALSE
76033,76033,spim,spim,nn1,noun,,39,393737774,0,0,0,0,FALSE,FALSE
76034,76034,intersexual,intersexual,jj,adjective,,39,393737813,0,0,0,0,FALSE,FALSE
76035,76035,grogginess,grogginess,nn1,noun,,38,393737851,0,0,0,0,FALSE,FALSE
76036,76036,hazily,hazily,rr,adverb,,38,393737889,0,0,0,0,FALSE,FALSE
76037,76037,cautiousness,cautiousness,nn1,noun,,38,393737927,0,0,0,0,FALSE,FALSE
76038,76038,co-hosted,co-host,vvd,verb,,38,393737965,0,0,0,0,FALSE,FALSE
76039,76039,exonerates,exonerate,vvz,verb,,38,393738003,0,0,0,0,FALSE,FALSE
76040,76040,livened,liven,vvd,verb,,38,393738041,0,0,0,0,FALSE,FALSE
76041,76041,hoofed,hoof,vvd,verb,,38,393738079,0,0,0,0,FALSE,FALSE
76042,76042,spirit,spirit,vv0,verb,,38,393738117,0,0,0,0,FALSE,FALSE
76043,76043,underwent,undergo,vvn,verb,,38,393738155,0,0,0,0,FALSE,FALSE
76044,76044,soft-hearted,soft-hearted,jj,adjective,,38,393738193,0,0,0,0,FALSE,FALSE
76045,76045,shooed,shoo,vvn,verb,,38,393738231,0,0,0,0,FALSE,FALSE
76046,76046,telegraphed,telegraph,vvn,verb,,38,393738269,0,0,0,0,FALSE,FALSE
76047,76047,creased,crease,vvd,verb,,38,393738307,0,0,0,0,FALSE,FALSE
76048,76048,chameleon-like,chameleon-like,jj,adjective,,38,393738345,0,0,0,0,FALSE,FALSE
76049,76049,advancing,advance,vvg,verb,,38,393738383,0,0,0,0,FALSE,FALSE
76050,76050,arrayed,arrayed,jj,adjective,,38,393738421,0,0,0,0,FALSE,FALSE
76051,76051,conditioned,condition,vvd,verb,,38,393738459,0,0,0,0,FALSE,FALSE
76052,76052,clucks,cluck,vvz,verb,,38,393738497,0,0,0,0,FALSE,FALSE
76053,76053,believably,believably,rr,adverb,,38,393738535,0,0,0,0,FALSE,FALSE
76054,76054,elide,elide,vv0,verb,,38,393738573,0,0,0,0,FALSE,FALSE
76055,76055,wrack,wrack,vv0,verb,,38,393738611,0,0,0,0,FALSE,FALSE
76056,76056,slow-paced,slow-paced,jj,adjective,,38,393738649,0,0,0,0,FALSE,FALSE
76057,76057,mindlessness,mindlessness,nn1,noun,,38,393738687,0,0,0,0,FALSE,FALSE
76058,76058,laugh-out-loud,laugh-out-loud,jj,adjective,,38,393738725,0,0,0,0,FALSE,FALSE
76059,76059,wheat-colored,wheat-colored,jj,adjective,,38,393738763,0,0,0,0,FALSE,FALSE
76060,76060,junker,junker,nn1,noun,,38,393738801,0,0,0,0,FALSE,FALSE
76061,76061,gratifyingly,gratifyingly,rr,adverb,,38,393738839,0,0,0,0,FALSE,FALSE
76062,76062,accomodate,accomodate,vv0,verb,,38,393738877,0,0,0,0,FALSE,FALSE
76063,76063,bilk,bilk,vv0,verb,Cheat; defraud.,38,393738915,0,0,0,0,TRUE,TRUE
76064,76064,saddening,sadden,vvg,verb,,38,393738953,0,0,0,0,FALSE,FALSE
76065,76065,urgencies,urgency,nn2,noun,,38,393738991,0,0,0,0,FALSE,FALSE
76066,76066,shibboleth,shibboleth,nn1,noun,,38,393739029,0,0,0,0,FALSE,FALSE
76067,76067,long-suppressed,long-suppressed,jj,adjective,,38,393739067,0,0,0,0,FALSE,FALSE
76068,76068,exhaled,exhale,vvn,verb,,38,393739105,0,0,0,0,FALSE,FALSE
76069,76069,star-making,star-making,jj,adjective,,38,393739143,0,0,0,0,FALSE,FALSE
76070,76070,gauges,gauge,vvz,verb,,38,393739181,0,0,0,0,FALSE,FALSE
76071,76071,honeymoon,honeymoon,vv0,verb,,38,393739219,0,0,0,0,FALSE,FALSE
76072,76072,accosting,accost,vvg,verb,,38,393739257,0,0,0,0,FALSE,FALSE
76073,76073,cloistered,cloister,vvn,verb,,38,393739295,0,0,0,0,FALSE,FALSE
76074,76074,deep-pocket,deep-pocket,jj,adjective,,38,393739333,0,0,0,0,FALSE,FALSE
76075,76075,rapped,rap,vvn,verb,,38,393739371,0,0,0,0,FALSE,FALSE
76076,76076,abjectly,abjectly,rr,adverb,,38,393739409,0,0,0,0,FALSE,FALSE
76077,76077,cool-looking,cool-looking,jj,adjective,,38,393739447,0,0,0,0,FALSE,FALSE
76078,76078,palsied,palsied,jj,adjective,,38,393739485,0,0,0,0,FALSE,FALSE
76079,76079,high-margin,high-margin,jj,adjective,,38,393739523,0,0,0,0,FALSE,FALSE
76080,76080,irreproachable,irreproachable,jj,adjective,Cannot be criticized.,38,393739561,0,0,0,0,TRUE,TRUE
76081,76081,unremembered,unremembered,jj,adjective,,38,393739599,0,0,0,0,FALSE,FALSE
76082,76082,better-trained,better-trained,jj,adjective,,38,393739637,0,0,0,0,FALSE,FALSE
76083,76083,painted-on,painted-on,jj,adjective,,38,393739675,0,0,0,0,FALSE,FALSE
76084,76084,rebuffing,rebuff,vvg,verb,,38,393739713,0,0,0,0,FALSE,FALSE
76085,76085,deputized,deputize,vvn,verb,,38,393739751,0,0,0,0,FALSE,FALSE
76086,76086,finagled,finagle,vvd,verb,Wheedle; wangle; trick.,38,393739789,0,0,0,0,TRUE,FALSE
76087,76087,forty-odd,forty-odd,jj,adjective,,38,393739827,0,0,0,0,FALSE,FALSE
76088,76088,guesstimate,guesstimate,nn1,noun,,38,393739865,0,0,0,0,FALSE,FALSE
76089,76089,twice-a-week,twice-a-week,jj,adjective,,38,393739903,0,0,0,0,FALSE,FALSE
76090,76090,unsettlingly,unsettlingly,rr,adverb,,38,393739941,0,0,0,0,FALSE,FALSE
76091,76091,wide-legged,wide-legged,jj,adjective,,38,393739979,0,0,0,0,FALSE,FALSE
76092,76092,counterpoints,counterpoint,nn2,noun,,38,393740017,0,0,0,0,FALSE,FALSE
76093,76093,bruisers,bruiser,nn2,noun,,38,393740055,0,0,0,0,FALSE,FALSE
76094,76094,nimbleness,nimbleness,nn1,noun,,38,393740093,0,0,0,0,FALSE,FALSE
76095,76095,largish,largish,jj,adjective,,38,393740131,0,0,0,0,FALSE,FALSE
76096,76096,clinks,clink,vvz,verb,,38,393740169,0,0,0,0,FALSE,FALSE
76097,76097,enfeebled,enfeeble,vvd,verb,,38,393740207,0,0,0,0,FALSE,FALSE
76098,76098,laces,lace,vvz,verb,,38,393740245,0,0,0,0,FALSE,FALSE
76099,76099,reconnects,reconnect,vvz,verb,,38,393740283,0,0,0,0,FALSE,FALSE
76100,76100,propound,propound,vv0,verb,,38,393740321,0,0,0,0,FALSE,FALSE
76101,76101,bartered,bartered,jj,adjective,,38,393740359,0,0,0,0,FALSE,FALSE
76102,76102,catnap,catnap,nn1,noun,,38,393740397,0,0,0,0,FALSE,FALSE
76103,76103,undulates,undulate,vvz,verb,,38,393740435,0,0,0,0,FALSE,FALSE
76104,76104,snitched,snitch,vvd,verb,,38,393740473,0,0,0,0,FALSE,FALSE
76105,76105,super-fast,super-fast,jj,adjective,,38,393740511,0,0,0,0,FALSE,FALSE
76106,76106,roll-on,roll-on,nn1,noun,,38,393740549,0,0,0,0,FALSE,FALSE
76107,76107,rascally,rascally,rr,adverb,,38,393740587,0,0,0,0,FALSE,FALSE
76108,76108,smooth-running,smooth-running,jj,adjective,,38,393740625,0,0,0,0,FALSE,FALSE
76109,76109,stumps,stump,vvz,verb,,38,393740663,0,0,0,0,FALSE,FALSE
76110,76110,deep-green,deep-green,jj,adjective,,38,393740701,0,0,0,0,FALSE,FALSE
76111,76111,wackiness,wackiness,nn1,noun,,38,393740739,0,0,0,0,FALSE,FALSE
76112,76112,pressures,pressure,vvz,verb,,38,393740777,0,0,0,0,FALSE,FALSE
76113,76113,bedevils,bedevil,vvz,verb,,38,393740815,0,0,0,0,FALSE,FALSE
76114,76114,fictionalizing,fictionalize,vvg,verb,,38,393740853,0,0,0,0,FALSE,FALSE
76115,76115,cat-like,cat-like,jj,adjective,,38,393740891,0,0,0,0,FALSE,FALSE
76116,76116,cheeriness,cheeriness,nn1,noun,,38,393740929,0,0,0,0,FALSE,FALSE
76117,76117,adenoidal,adenoidal,jj,adjective,,38,393740967,0,0,0,0,FALSE,FALSE
76118,76118,leisured,leisured,jj,adjective,,38,393741005,0,0,0,0,FALSE,FALSE
76119,76119,youthful-looking,youthful-looking,jj,adjective,,38,393741043,0,0,0,0,FALSE,FALSE
76120,76120,country-rock,country-rock,jj,adjective,,38,393741081,0,0,0,0,FALSE,FALSE
76121,76121,court-mandated,court-mandated,jj,adjective,,38,393741119,0,0,0,0,FALSE,FALSE
76122,76122,anthropologically,anthropologically,rr,adverb,,38,393741157,0,0,0,0,FALSE,FALSE
76123,76123,breakfasting,breakfast,vvg,verb,,38,393741195,0,0,0,0,FALSE,FALSE
76124,76124,surfaced,surfaced,jj,adjective,,38,393741233,0,0,0,0,FALSE,FALSE
76125,76125,whiffed,whiff,vvd,verb,,38,393741271,0,0,0,0,FALSE,FALSE
76126,76126,uncorking,uncork,vvg,verb,,38,393741309,0,0,0,0,FALSE,FALSE
76127,76127,well-trimmed,well-trimmed,jj,adjective,,38,393741347,0,0,0,0,FALSE,FALSE
76128,76128,preys,prey,vvz,verb,,38,393741385,0,0,0,0,FALSE,FALSE
76129,76129,spraining,sprain,vvg,verb,,38,393741423,0,0,0,0,FALSE,FALSE
76130,76130,battle-ready,battle-ready,jj,adjective,,38,393741461,0,0,0,0,FALSE,FALSE
76131,76131,afflicted,afflict,vvd,verb,,38,393741499,0,0,0,0,FALSE,FALSE
76132,76132,angles,angle,vvz,verb,,38,393741537,0,0,0,0,FALSE,FALSE
76133,76133,curtailed,curtailed,jj,adjective,,38,393741575,0,0,0,0,FALSE,FALSE
76134,76134,fleshless,fleshless,jj,adjective,,38,393741613,0,0,0,0,FALSE,FALSE
76135,76135,hotties,hottie,nn2,noun,,38,393741651,0,0,0,0,FALSE,FALSE
76136,76136,metronomic,metronomic,jj,adjective,,38,393741689,0,0,0,0,FALSE,FALSE
76137,76137,mindboggling,mindboggling,jj,adjective,,38,393741727,0,0,0,0,FALSE,FALSE
76138,76138,placidity,placidity,nn1,noun,,38,393741765,0,0,0,0,FALSE,FALSE
76139,76139,misstated,misstate,vvn,verb,,38,393741803,0,0,0,0,FALSE,FALSE
76140,76140,likeminded,likeminded,jj,adjective,,38,393741841,0,0,0,0,FALSE,FALSE
76141,76141,mean-spiritedness,mean-spiritedness,nn1,noun,,38,393741879,0,0,0,0,FALSE,FALSE
76142,76142,orange-yellow,orange-yellow,jj,adjective,,38,393741917,0,0,0,0,FALSE,FALSE
76143,76143,pruned,pruned,jj,adjective,,38,393741955,0,0,0,0,FALSE,FALSE
76144,76144,coasted,coast,vvn,verb,,38,393741993,0,0,0,0,FALSE,FALSE
76145,76145,bodices,bodice,nn2,noun,,38,393742031,0,0,0,0,FALSE,FALSE
76146,76146,of-the-moment,of-the-moment,jj,adjective,,38,393742069,0,0,0,0,FALSE,FALSE
76147,76147,one-issue,one-issue,jj,adjective,,38,393742107,0,0,0,0,FALSE,FALSE
76148,76148,refracted,refracted,jj,adjective,,38,393742145,0,0,0,0,FALSE,FALSE
76149,76149,grittiness,grittiness,nn1,noun,,38,393742183,0,0,0,0,FALSE,FALSE
76150,76150,absconding,abscond,vvg,verb,,38,393742221,0,0,0,0,FALSE,FALSE
76151,76151,munificence,munificence,nn1,noun,,38,393742259,0,0,0,0,FALSE,FALSE
76152,76152,lightheartedness,lightheartedness,nn1,noun,,38,393742297,0,0,0,0,FALSE,FALSE
76153,76153,hot-headed,hot-headed,jj,adjective,,38,393742335,0,0,0,0,FALSE,FALSE
76154,76154,half-second,half-second,jj,adjective,,38,393742373,0,0,0,0,FALSE,FALSE
76155,76155,scudded,scud,vvd,verb,,38,393742411,0,0,0,0,FALSE,FALSE
76156,76156,soft-focus,soft-focus,jj,adjective,,38,393742449,0,0,0,0,FALSE,FALSE
76157,76157,spiritless,spiritless,jj,adjective,,38,393742487,0,0,0,0,FALSE,FALSE
76158,76158,slicked,slicked,jj,adjective,,38,393742525,0,0,0,0,FALSE,FALSE
76159,76159,itsy,itsy,jj,adjective,,38,393742563,0,0,0,0,FALSE,FALSE
76160,76160,roughhousing,roughhouse,vvg,verb,,38,393742601,0,0,0,0,FALSE,FALSE
76161,76161,satiated,satiate,vvn,verb,Satisfy; fill completely.,38,393742639,0,0,0,0,FALSE,TRUE
76162,76162,scarlatina,scarlatina,,noun,Scarlet fever.,0,394364746,0,0,0,0,FALSE,FALSE
76162,76162,bargain-hunting,bargain-hunting,jj,adjective,,38,393742677,0,0,0,0,FALSE,FALSE
76163,76163,cutely,cutely,rr,adverb,,38,393742715,0,0,0,0,FALSE,FALSE
76164,76164,depraved,deprave,vvn,verb,,38,393742753,0,0,0,0,FALSE,FALSE
76165,76165,unsupportable,unsupportable,jj,adjective,,38,393742791,0,0,0,0,FALSE,FALSE
76166,76166,unsociable,unsociable,jj,adjective,,38,393742829,0,0,0,0,FALSE,FALSE
76167,76167,cd-quality,cd-quality,jj,adjective,,38,393742867,0,0,0,0,FALSE,FALSE
76168,76168,butcher-block,butcher-block,jj,adjective,,38,393742905,0,0,0,0,FALSE,FALSE
76169,76169,glitters,glitter,vvz,verb,,38,393742943,0,0,0,0,FALSE,FALSE
76170,76170,larded,lard,vvd,verb,,38,393742981,0,0,0,0,FALSE,FALSE
76171,76171,many-layered,many-layered,jj,adjective,,38,393743019,0,0,0,0,FALSE,FALSE
76172,76172,oafish,oafish,jj,adjective,,38,393743057,0,0,0,0,FALSE,FALSE
76173,76173,newly-formed,newly-formed,jj,adjective,,38,393743095,0,0,0,0,FALSE,FALSE
76174,76174,skullcaps,skullcap,nn2,noun,,38,393743133,0,0,0,0,FALSE,FALSE
76175,76175,reloads,reload,vvz,verb,,38,393743171,0,0,0,0,FALSE,FALSE
76176,76176,head-over-heels,head-over-heels,rr,adverb,,38,393743209,0,0,0,0,FALSE,FALSE
76177,76177,aberrant,aberrant,nn1,noun,,38,393743247,0,0,0,0,FALSE,FALSE
76178,76178,near-collapse,near-collapse,nn1,noun,,38,393743285,0,0,0,0,FALSE,FALSE
76179,76179,undistracted,undistracted,jj,adjective,,38,393743323,0,0,0,0,FALSE,FALSE
76180,76180,pointblank,pointblank,jj,adjective,,38,393743361,0,0,0,0,FALSE,FALSE
76181,76181,blackmailed,blackmail,vvd,verb,,38,393743399,0,0,0,0,FALSE,FALSE
76182,76182,bracketed,bracketed,jj,adjective,,38,393743437,0,0,0,0,FALSE,FALSE
76183,76183,forecasted,forecast,vvn,verb,,38,393743475,0,0,0,0,FALSE,FALSE
76184,76184,sodomizing,sodomize,vvg,verb,,38,393743513,0,0,0,0,FALSE,FALSE
76185,76185,re-release,re-release,nn1,noun,,38,393743551,0,0,0,0,FALSE,FALSE
76186,76186,underestimated,underestimated,jj,adjective,,38,393743589,0,0,0,0,FALSE,FALSE
76187,76187,low-gravity,low-gravity,jj,adjective,,38,393743627,0,0,0,0,FALSE,FALSE
76188,76188,champaign,champaign,nn1,noun,,38,393743665,0,0,0,0,FALSE,FALSE
76189,76189,capper,capper,nn1,noun,,38,393743703,0,0,0,0,FALSE,FALSE
76190,76190,dudgeon,dudgeon,nn1,noun,,38,393743741,0,0,0,0,FALSE,FALSE
76191,76191,ramp-up,ramp-up,nn1,noun,,38,393743779,0,0,0,0,FALSE,FALSE
76192,76192,nixonian,nixonian,jj,adjective,,38,393743817,0,0,0,0,FALSE,FALSE
76193,76193,awe-struck,awe-struck,jj,adjective,,38,393743855,0,0,0,0,FALSE,FALSE
76194,76194,disputable,disputable,jj,adjective,,38,393743893,0,0,0,0,FALSE,FALSE
76195,76195,shrillness,shrillness,nn1,noun,,38,393743931,0,0,0,0,FALSE,FALSE
76196,76196,unchaperoned,unchaperoned,jj,adjective,,38,393743969,0,0,0,0,FALSE,FALSE
76197,76197,uprightness,uprightness,nn1,noun,,38,393744007,0,0,0,0,FALSE,FALSE
76198,76198,recurrently,recurrently,rr,adverb,,38,393744045,0,0,0,0,FALSE,FALSE
76199,76199,jawed,jaw,vvd,verb,,38,393744083,0,0,0,0,FALSE,FALSE
76200,76200,fetchingly,fetchingly,rr,adverb,,38,393744121,0,0,0,0,FALSE,FALSE
76201,76201,wrestle,wrestle,nn1,noun,,38,393744159,0,0,0,0,FALSE,FALSE
76202,76202,slower-growing,slower-growing,jj,adjective,,38,393744197,0,0,0,0,FALSE,FALSE
76203,76203,slumlord,slumlord,nn1,noun,,38,393744235,0,0,0,0,FALSE,FALSE
76204,76204,grumped,grump,vvd,verb,,38,393744273,0,0,0,0,FALSE,FALSE
76205,76205,sweetmeats,sweetmeat,nn2,noun,,38,393744311,0,0,0,0,FALSE,FALSE
76206,76206,lopsidedly,lopsidedly,rr,adverb,,38,393744349,0,0,0,0,FALSE,FALSE
76207,76207,overpriced,overprice,vvn,verb,,38,393744387,0,0,0,0,FALSE,FALSE
76208,76208,pooped,pooped,jj,adjective,,38,393744425,0,0,0,0,FALSE,FALSE
76209,76209,high-decibel,high-decibel,jj,adjective,,38,393744463,0,0,0,0,FALSE,FALSE
76210,76210,whined,whine,vvn,verb,,38,393744501,0,0,0,0,FALSE,FALSE
76211,76211,brawlers,brawler,nn2,noun,,38,393744539,0,0,0,0,FALSE,FALSE
76212,76212,catchphrases,catchphrase,nn2,noun,,38,393744577,0,0,0,0,FALSE,FALSE
76213,76213,anti-corporate,anti-corporate,jj,adjective,,38,393744615,0,0,0,0,FALSE,FALSE
76214,76214,overthink,overthink,vv0,verb,,38,393744653,0,0,0,0,FALSE,FALSE
76215,76215,thrift-shop,thrift-shop,jj,adjective,,38,393744691,0,0,0,0,FALSE,FALSE
76216,76216,lunged,lunge,vvn,verb,,38,393744729,0,0,0,0,FALSE,FALSE
76217,76217,monomaniacal,monomaniacal,jj,adjective,,38,393744767,0,0,0,0,FALSE,FALSE
76218,76218,blonde-haired,blonde-haired,jj,adjective,,38,393744805,0,0,0,0,FALSE,FALSE
76219,76219,double-talk,double-talk,nn1,noun,,38,393744843,0,0,0,0,FALSE,FALSE
76220,76220,annihilates,annihilate,vvz,verb,,38,393744881,0,0,0,0,FALSE,FALSE
76221,76221,stewpot,stewpot,nn1,noun,,38,393744919,0,0,0,0,FALSE,FALSE
76222,76222,identifiably,identifiably,rr,adverb,,38,393744957,0,0,0,0,FALSE,FALSE
76223,76223,gold-leafed,gold-leafed,jj,adjective,,38,393744995,0,0,0,0,FALSE,FALSE
76224,76224,non-family,non-family,jj,adjective,,38,393745033,0,0,0,0,FALSE,FALSE
76225,76225,silent-film,silent-film,jj,adjective,,38,393745071,0,0,0,0,FALSE,FALSE
76226,76226,semiformal,semiformal,jj,adjective,,38,393745109,0,0,0,0,FALSE,FALSE
76227,76227,workshirt,workshirt,nn1,noun,,38,393745147,0,0,0,0,FALSE,FALSE
76228,76228,snowless,snowless,jj,adjective,,38,393745185,0,0,0,0,FALSE,FALSE
76229,76229,abrasiveness,abrasiveness,nn1,noun,,38,393745223,0,0,0,0,FALSE,FALSE
76230,76230,demoted,demoted,jj,adjective,,38,393745261,0,0,0,0,FALSE,FALSE
76231,76231,modest-sized,modest-sized,jj,adjective,,38,393745299,0,0,0,0,FALSE,FALSE
76232,76232,put-together,put-together,jj,adjective,,38,393745337,0,0,0,0,FALSE,FALSE
76233,76233,putdown,putdown,nn1,noun,,38,393745375,0,0,0,0,FALSE,FALSE
76234,76234,recounted,recounted,jj,adjective,,38,393745413,0,0,0,0,FALSE,FALSE
76235,76235,manhattanites,manhattanite,nn2,noun,,38,393745451,0,0,0,0,FALSE,FALSE
76236,76236,beaten-up,beaten-up,jj,adjective,,38,393745489,0,0,0,0,FALSE,FALSE
76237,76237,stiff-necked,stiff-necked,jj,adjective,,38,393745527,0,0,0,0,FALSE,FALSE
76238,76238,snuffs,snuff,vvz,verb,,38,393745565,0,0,0,0,FALSE,FALSE
76239,76239,seamier,seamy,jjr,adjective,,38,393745603,0,0,0,0,FALSE,FALSE
76240,76240,window-shopping,window-shopping,nn1,noun,,38,393745641,0,0,0,0,FALSE,FALSE
76241,76241,rebrand,rebrand,vv0,verb,,38,393745679,0,0,0,0,FALSE,FALSE
76242,76242,six-foot-four,six-foot-four,jj,adjective,,38,393745717,0,0,0,0,FALSE,FALSE
76243,76243,six-four,six-four,mc,number,,38,393745755,0,0,0,0,FALSE,FALSE
76244,76244,gop-controlled,gop-controlled,jj,adjective,,38,393745793,0,0,0,0,FALSE,FALSE
76245,76245,vilest,vile,jjt,adjective,,38,393745831,0,0,0,0,FALSE,FALSE
76246,76246,unscarred,unscarred,jj,adjective,,38,393745869,0,0,0,0,FALSE,FALSE
76247,76247,vigour,vigour,nn1,noun,,38,393745907,0,0,0,0,FALSE,FALSE
76248,76248,seven-tenths,seven-tenths,mf,number,,38,393745945,0,0,0,0,FALSE,FALSE
76249,76249,semirural,semirural,jj,adjective,,38,393745983,0,0,0,0,FALSE,FALSE
76250,76250,red-painted,red-painted,jj,adjective,,38,393746021,0,0,0,0,FALSE,FALSE
76251,76251,hard-faced,hard-faced,jj,adjective,,38,393746059,0,0,0,0,FALSE,FALSE
76252,76252,non-cash,non-cash,jj,adjective,,38,393746097,0,0,0,0,FALSE,FALSE
76253,76253,aircrafts,aircraft,nn2,noun,,38,393746135,0,0,0,0,FALSE,FALSE
76254,76254,birdbaths,birdbath,nn2,noun,,38,393746173,0,0,0,0,FALSE,FALSE
76255,76255,heavy-equipment,heavy-equipment,jj,adjective,,38,393746211,0,0,0,0,FALSE,FALSE
76256,76256,geocentric,geocentric,jj,adjective,,38,393746249,0,0,0,0,FALSE,FALSE
76257,76257,ick,ick,vv0,verb,,38,393746287,0,0,0,0,FALSE,FALSE
76258,76258,crapped,crap,vvd,verb,,38,393746325,0,0,0,0,FALSE,FALSE
76259,76259,disciplined,discipline,vvd,verb,,38,393746363,0,0,0,0,FALSE,FALSE
76260,76260,us-russian,us-russian,jj,adjective,,38,393746401,0,0,0,0,FALSE,FALSE
76261,76261,tie-dye,tie-dye,nn1,noun,,38,393746439,0,0,0,0,FALSE,FALSE
76262,76262,multi-volume,multi-volume,jj,adjective,,38,393746477,0,0,0,0,FALSE,FALSE
